,average,code,reference,speed,travelTimeMinutes,type,score,c-Value,speedBucket,segmentClosed,date,time
1559,,443277326,,,,XDS,,,,True,2022-09-20,10:16
1560,31.0,431454870,26.0,31.0,0.952,XDS,20.0,,3.0,,2022-09-20,10:16
1561,29.0,406789177,29.0,11.0,0.168,XDS,30.0,100.0,1.0,,2022-09-20,10:16
1562,34.0,443276036,34.0,34.0,0.891,XDS,30.0,100.0,3.0,,2022-09-20,10:16
1563,29.0,443276037,29.0,27.0,0.797,XDS,30.0,100.0,3.0,,2022-09-20,10:16
1564,29.0,443276038,29.0,27.0,1.487,XDS,30.0,100.0,3.0,,2022-09-20,10:16
1565,10.0,365629060,10.0,10.0,0.268,XDS,20.0,,3.0,,2022-09-20,10:16
1566,29.0,443256634,26.0,26.0,0.091,XDS,30.0,100.0,3.0,,2022-09-20,10:16
1567,29.0,443256635,26.0,21.0,0.354,XDS,30.0,100.0,2.0,,2022-09-20,10:16
1568,26.0,365693977,26.0,11.0,0.079,XDS,30.0,98.0,1.0,,2022-09-20,10:16
1569,26.0,431445056,26.0,16.0,0.538,XDS,30.0,98.0,1.0,,2022-09-20,10:16
1570,26.0,443277321,26.0,14.0,1.912,XDS,30.0,98.0,1.0,,2022-09-20,10:16
1571,26.0,443277322,26.0,34.0,0.379,XDS,30.0,98.0,3.0,,2022-09-20,10:16
1572,21.0,365618520,21.0,14.0,0.062,XDS,30.0,100.0,2.0,,2022-09-20,10:16
1573,21.0,365641249,21.0,27.0,0.081,XDS,30.0,100.0,3.0,,2022-09-20,10:16
1574,21.0,332675049,21.0,19.0,0.413,XDS,30.0,100.0,2.0,,2022-09-20,10:16
1575,21.0,431445059,21.0,27.0,0.319,XDS,30.0,100.0,3.0,,2022-09-20,10:16
1576,21.0,443277323,21.0,32.0,0.402,XDS,30.0,100.0,3.0,,2022-09-20,10:16
1577,21.0,443277324,21.0,23.0,1.304,XDS,30.0,100.0,3.0,,2022-09-20,10:16
1578,42.0,431447228,43.0,27.0,0.02,XDS,30.0,100.0,2.0,,2022-09-20,10:16
1579,42.0,332544090,43.0,39.0,1.984,XDS,30.0,100.0,2.0,,2022-09-20,10:16
1580,35.0,431447229,40.0,8.0,0.068,XDS,30.0,100.0,0.0,,2022-09-20,10:16
1581,35.0,332439849,40.0,32.0,2.356,XDS,30.0,100.0,2.0,,2022-09-20,10:16
1582,21.0,443256636,24.0,19.0,0.783,XDS,30.0,100.0,2.0,,2022-09-20,10:16
1583,39.0,406789184,39.0,14.0,0.123,XDS,30.0,100.0,1.0,,2022-09-20,10:16
1584,39.0,443256650,39.0,34.0,0.158,XDS,30.0,100.0,2.0,,2022-09-20,10:16
1585,39.0,332675344,39.0,37.0,1.68,XDS,30.0,100.0,3.0,,2022-09-20,10:16
1586,39.0,431444106,39.0,26.0,0.548,XDS,30.0,100.0,2.0,,2022-09-20,10:16
1587,39.0,406789183,42.0,31.0,0.055,XDS,30.0,100.0,2.0,,2022-09-20,10:16
1588,39.0,332638711,42.0,45.0,1.382,XDS,30.0,100.0,3.0,,2022-09-20,10:16
1589,39.0,443256651,42.0,27.0,0.199,XDS,30.0,100.0,2.0,,2022-09-20,10:16
1590,39.0,431444108,42.0,35.0,0.391,XDS,30.0,100.0,2.0,,2022-09-20,10:16
1591,31.0,431442343,31.0,24.0,0.146,XDS,30.0,100.0,2.0,,2022-09-20,10:16
1592,35.0,443256652,35.0,37.0,0.651,XDS,30.0,94.0,3.0,,2022-09-20,10:16
1593,51.0,365650965,51.0,51.0,0.013,XDS,10.0,,3.0,,2022-09-20,10:16
1594,23.0,474373078,23.0,19.0,1.728,XDS,30.0,100.0,2.0,,2022-09-20,10:16
1595,19.0,255521645,19.0,18.0,0.263,XDS,30.0,100.0,2.0,,2022-09-20,10:16
1596,19.0,256241985,19.0,10.0,0.834,XDS,30.0,100.0,1.0,,2022-09-20,10:16
1597,19.0,260443720,19.0,13.0,0.92,XDS,30.0,100.0,2.0,,2022-09-20,10:16
1598,19.0,256047868,19.0,19.0,0.52,XDS,30.0,100.0,3.0,,2022-09-20,10:16
1599,19.0,406797238,19.0,18.0,0.943,XDS,30.0,100.0,2.0,,2022-09-20,10:16
1600,19.0,260349840,19.0,10.0,0.164,XDS,30.0,100.0,1.0,,2022-09-20,10:16
1601,19.0,260495191,19.0,8.0,0.646,XDS,30.0,100.0,1.0,,2022-09-20,10:16
1602,19.0,474365273,19.0,24.0,1.44,XDS,30.0,100.0,3.0,,2022-09-20,10:16
1603,40.0,365744617,39.0,26.0,0.111,XDS,30.0,99.0,2.0,,2022-09-20,10:16
1604,32.0,365707728,35.0,23.0,0.657,XDS,30.0,100.0,2.0,,2022-09-20,10:16
1605,32.0,443256637,35.0,24.0,0.205,XDS,30.0,100.0,2.0,,2022-09-20,10:16
1606,32.0,431442344,35.0,14.0,0.251,XDS,30.0,100.0,1.0,,2022-09-20,10:16
1607,32.0,443269938,35.0,47.0,0.55,XDS,30.0,100.0,3.0,,2022-09-20,10:16
1608,32.0,443269939,35.0,31.0,0.78,XDS,30.0,100.0,2.0,,2022-09-20,10:16
1609,32.0,443281494,34.0,39.0,0.172,XDS,30.0,100.0,3.0,,2022-09-20,10:16
1610,32.0,431444121,35.0,34.0,0.561,XDS,30.0,100.0,3.0,,2022-09-20,10:16
1611,32.0,431455407,35.0,34.0,0.018,XDS,30.0,100.0,3.0,,2022-09-20,10:16
1612,43.0,443256653,43.0,47.0,0.562,XDS,30.0,87.0,3.0,,2022-09-20,10:16
1613,43.0,431455406,43.0,18.0,1.121,XDS,30.0,87.0,1.0,,2022-09-20,10:16
1614,39.0,443281495,39.0,26.0,0.251,XDS,30.0,93.0,2.0,,2022-09-20,10:16
1615,43.0,431455408,43.0,43.0,0.014,XDS,30.0,87.0,3.0,,2022-09-20,10:16
1616,19.0,365646199,21.0,8.0,0.22,XDS,30.0,0.0,1.0,,2022-09-20,10:16
1617,19.0,365613312,21.0,8.0,0.777,XDS,30.0,0.0,1.0,,2022-09-20,10:16
1618,19.0,406789196,21.0,8.0,0.242,XDS,30.0,0.0,1.0,,2022-09-20,10:16
1619,24.0,365651021,24.0,10.0,0.067,XDS,30.0,0.0,1.0,,2022-09-20,10:16
1620,24.0,365646218,24.0,10.0,0.176,XDS,30.0,0.0,1.0,,2022-09-20,10:16
1621,24.0,365613218,24.0,10.0,0.622,XDS,30.0,0.0,1.0,,2022-09-20,10:16
1622,24.0,406789197,24.0,10.0,0.194,XDS,30.0,0.0,1.0,,2022-09-20,10:16
1623,16.0,431438054,19.0,16.0,0.19,XDS,20.0,,2.0,,2022-09-20,10:16
1624,34.0,431438052,34.0,23.0,0.08,XDS,30.0,100.0,2.0,,2022-09-20,10:16
1625,34.0,431438051,34.0,31.0,0.072,XDS,30.0,100.0,2.0,,2022-09-20,10:16
1626,34.0,431444122,34.0,42.0,0.152,XDS,30.0,100.0,3.0,,2022-09-20,10:16
1627,37.0,332441210,39.0,35.0,1.464,XDS,30.0,100.0,2.0,,2022-09-20,10:16
1628,37.0,264110391,39.0,35.0,1.423,XDS,30.0,100.0,2.0,,2022-09-20,10:16
1629,37.0,365680702,40.0,37.0,1.385,XDS,30.0,100.0,2.0,,2022-09-20,10:16
1630,35.0,332799445,35.0,29.0,1.767,XDS,30.0,100.0,2.0,,2022-09-20,10:16
1631,32.0,406789199,32.0,111.0,0.016,XDS,30.0,100.0,3.0,,2022-09-20,10:16
1632,32.0,406789198,32.0,87.0,0.026,XDS,30.0,100.0,3.0,,2022-09-20,10:16
1633,32.0,431444123,32.0,18.0,0.356,XDS,30.0,100.0,1.0,,2022-09-20,10:16
1634,27.0,365705965,31.0,32.0,1.366,XDS,30.0,100.0,3.0,,2022-09-20,10:16
1635,27.0,443256655,31.0,27.0,0.648,XDS,30.0,100.0,2.0,,2022-09-20,10:16
1636,40.0,365777888,39.0,40.0,1.917,XDS,20.0,,3.0,,2022-09-20,10:16
1637,27.0,443256656,31.0,35.0,0.519,XDS,30.0,100.0,3.0,,2022-09-20,10:16
1638,27.0,431444118,31.0,26.0,1.748,XDS,30.0,100.0,2.0,,2022-09-20,10:16
1639,35.0,431444129,40.0,37.0,2.072,XDS,30.0,100.0,2.0,,2022-09-20,10:16
1640,37.0,365777914,35.0,35.0,1.201,XDS,30.0,100.0,3.0,,2022-09-20,10:16
1641,35.0,332479215,34.0,34.0,1.611,XDS,30.0,33.0,3.0,,2022-09-20,10:16
1642,31.0,365777916,31.0,23.0,1.828,XDS,30.0,100.0,2.0,,2022-09-20,10:16
1643,35.0,332638903,35.0,37.0,1.437,XDS,30.0,33.0,3.0,,2022-09-20,10:16
1644,27.0,431444126,29.0,53.0,0.32,XDS,30.0,100.0,3.0,,2022-09-20,10:16
1645,27.0,474364545,29.0,11.0,0.17,XDS,30.0,100.0,1.0,,2022-09-20,10:16
1646,27.0,332480672,29.0,18.0,0.42,XDS,30.0,100.0,1.0,,2022-09-20,10:16
1647,27.0,332638918,29.0,18.0,0.386,XDS,30.0,100.0,1.0,,2022-09-20,10:16
1648,27.0,332638919,29.0,16.0,0.04,XDS,30.0,100.0,1.0,,2022-09-20,10:16
1649,27.0,332638920,29.0,26.0,0.141,XDS,30.0,100.0,2.0,,2022-09-20,10:16
1650,27.0,332638921,29.0,26.0,0.229,XDS,30.0,100.0,2.0,,2022-09-20,10:16
1651,27.0,431443173,29.0,26.0,0.026,XDS,30.0,100.0,2.0,,2022-09-20,10:16
1652,27.0,365658821,29.0,39.0,0.233,XDS,30.0,100.0,3.0,,2022-09-20,10:16
1653,27.0,474378249,29.0,11.0,0.182,XDS,30.0,100.0,1.0,,2022-09-20,10:16
1654,27.0,431460301,29.0,39.0,0.259,XDS,30.0,100.0,3.0,,2022-09-20,10:16
1655,27.0,431444128,29.0,23.0,0.534,XDS,30.0,100.0,2.0,,2022-09-20,10:16
1656,27.0,332533621,29.0,32.0,0.145,XDS,30.0,100.0,3.0,,2022-09-20,10:16
1657,27.0,332452316,29.0,31.0,0.08,XDS,30.0,100.0,3.0,,2022-09-20,10:16
1658,24.0,431444124,29.0,32.0,0.529,XDS,30.0,100.0,3.0,,2022-09-20,10:16
1659,24.0,431444125,29.0,24.0,0.404,XDS,30.0,100.0,2.0,,2022-09-20,10:16
1660,24.0,474364003,29.0,26.0,0.072,XDS,30.0,100.0,2.0,,2022-09-20,10:16
1661,24.0,332837179,29.0,19.0,0.378,XDS,30.0,100.0,2.0,,2022-09-20,10:16
1662,24.0,332675474,29.0,23.0,0.298,XDS,30.0,100.0,2.0,,2022-09-20,10:16
1663,24.0,332675473,29.0,23.0,0.028,XDS,30.0,100.0,2.0,,2022-09-20,10:16
1664,24.0,332675472,29.0,27.0,0.136,XDS,30.0,100.0,3.0,,2022-09-20,10:16
1665,24.0,332675471,29.0,27.0,0.213,XDS,30.0,100.0,3.0,,2022-09-20,10:16
1666,24.0,332452317,29.0,29.0,0.023,XDS,30.0,100.0,3.0,,2022-09-20,10:16
1667,24.0,365658802,29.0,27.0,0.316,XDS,30.0,100.0,3.0,,2022-09-20,10:16
1668,24.0,474383528,29.0,24.0,0.091,XDS,30.0,100.0,2.0,,2022-09-20,10:16
1669,24.0,431460300,29.0,19.0,0.588,XDS,30.0,100.0,2.0,,2022-09-20,10:16
1670,24.0,332782896,29.0,31.0,0.154,XDS,30.0,100.0,3.0,,2022-09-20,10:16
1671,24.0,332866032,29.0,31.0,0.077,XDS,30.0,100.0,3.0,,2022-09-20,10:16
1672,32.0,474326959,32.0,26.0,3.444,XDS,30.0,97.0,2.0,,2022-09-20,10:16
1673,31.0,332639299,39.0,35.0,2.612,XDS,30.0,85.0,2.0,,2022-09-20,10:16
1674,32.0,365704169,29.0,60.0,0.023,XDS,30.0,41.0,3.0,,2022-09-20,10:16
1675,34.0,365638548,31.0,48.0,1.662,XDS,30.0,50.0,3.0,,2022-09-20,10:16
1676,39.0,365638986,39.0,35.0,1.998,XDS,30.0,100.0,2.0,,2022-09-20,10:16
1677,31.0,365638568,31.0,31.0,2.827,XDS,30.0,100.0,3.0,,2022-09-20,10:16
1678,31.0,443274007,31.0,18.0,0.271,XDS,30.0,100.0,1.0,,2022-09-20,10:16
1679,37.0,460603489,35.0,29.0,0.334,XDS,30.0,98.0,2.0,,2022-09-20,10:16
1680,37.0,365639006,35.0,26.0,2.877,XDS,30.0,98.0,2.0,,2022-09-20,10:16
1681,31.0,365735864,32.0,31.0,0.202,XDS,20.0,,3.0,,2022-09-20,10:16
1682,47.0,406789170,51.0,39.0,0.097,XDS,30.0,0.0,2.0,,2022-09-20,10:16
1683,35.0,365671619,35.0,27.0,0.48,XDS,30.0,0.0,2.0,,2022-09-20,10:16
1684,53.0,406789169,55.0,26.0,0.274,XDS,30.0,0.0,1.0,,2022-09-20,10:16
1685,53.0,332760613,55.0,26.0,0.241,XDS,30.0,0.0,1.0,,2022-09-20,10:16
1686,24.0,431442125,27.0,8.0,0.795,XDS,30.0,100.0,0.0,,2022-09-20,10:16
1687,24.0,365731399,27.0,23.0,0.785,XDS,30.0,100.0,2.0,,2022-09-20,10:16
1688,24.0,365636820,27.0,27.0,1.914,XDS,30.0,100.0,3.0,,2022-09-20,10:16
1689,24.0,365717960,27.0,23.0,2.482,XDS,30.0,100.0,2.0,,2022-09-20,10:16
1690,26.0,431442126,27.0,14.0,0.454,XDS,30.0,100.0,1.0,,2022-09-20,10:16
1691,26.0,365731269,27.0,26.0,0.695,XDS,30.0,100.0,3.0,,2022-09-20,10:16
1692,26.0,365717940,27.0,23.0,2.482,XDS,30.0,100.0,2.0,,2022-09-20,10:16
1693,26.0,365636765,27.0,27.0,1.912,XDS,30.0,100.0,3.0,,2022-09-20,10:16
1694,35.0,406789171,34.0,34.0,0.014,XDS,30.0,-1.0,3.0,,2022-09-20,10:16
1695,35.0,406789173,34.0,14.0,0.552,XDS,30.0,-1.0,1.0,,2022-09-20,10:16
1696,35.0,431442117,34.0,37.0,0.372,XDS,30.0,-1.0,3.0,,2022-09-20,10:16
1697,53.0,365732923,55.0,26.0,0.62,XDS,30.0,36.0,1.0,,2022-09-20,10:16
1698,51.0,365714014,51.0,51.0,0.016,XDS,10.0,,3.0,,2022-09-20,10:16
1699,51.0,365646166,51.0,51.0,0.016,XDS,10.0,,3.0,,2022-09-20,10:16
1700,51.0,365748028,51.0,51.0,0.016,XDS,10.0,,3.0,,2022-09-20,10:16
1701,10.0,365694113,10.0,10.0,0.083,XDS,20.0,,3.0,,2022-09-20,10:16
1702,32.0,365671516,31.0,31.0,2.705,XDS,30.0,90.0,3.0,,2022-09-20,10:16
1703,31.0,365671519,31.0,31.0,2.795,XDS,30.0,90.0,3.0,,2022-09-20,10:16
1704,42.0,332800863,42.0,42.0,1.162,XDS,20.0,,3.0,,2022-09-20,10:16
1705,34.0,365782106,39.0,34.0,1.435,XDS,20.0,,2.0,,2022-09-20,10:16
1706,48.0,460603851,50.0,48.0,1.874,XDS,20.0,,3.0,,2022-09-20,10:16
1707,42.0,460603850,48.0,42.0,2.142,XDS,30.0,69.0,2.0,,2022-09-20,10:16
1708,39.0,365782134,40.0,39.0,1.251,XDS,20.0,,3.0,,2022-09-20,10:16
1709,39.0,332515924,40.0,39.0,1.251,XDS,20.0,,3.0,,2022-09-20,10:16
1710,14.0,365627281,16.0,14.0,0.124,XDS,30.0,0.0,2.0,,2022-09-20,10:16
1711,24.0,365627299,29.0,24.0,0.072,XDS,30.0,100.0,2.0,,2022-09-20,10:16
1712,23.0,365691921,24.0,23.0,0.361,XDS,30.0,93.0,3.0,,2022-09-20,10:16
1713,21.0,365691939,24.0,21.0,0.378,XDS,20.0,,2.0,,2022-09-20,10:16
1714,29.0,365636654,31.0,34.0,1.477,XDS,30.0,0.0,3.0,,2022-09-20,10:16
1715,24.0,365754965,27.0,27.0,1.86,XDS,30.0,100.0,3.0,,2022-09-20,10:16
1716,61.0,365762297,60.0,56.0,0.936,XDS,30.0,0.0,3.0,,2022-09-20,10:16
1717,50.0,365762279,55.0,51.0,1.046,XDS,30.0,0.0,3.0,,2022-09-20,10:16
1718,27.0,365660551,34.0,26.0,1.409,XDS,30.0,95.0,2.0,,2022-09-20,10:16
1719,29.0,365660572,35.0,26.0,1.465,XDS,30.0,89.0,2.0,,2022-09-20,10:16
1720,61.0,365762387,64.0,61.0,0.874,XDS,20.0,,3.0,,2022-09-20,10:16
1721,56.0,332515931,58.0,48.0,0.124,XDS,30.0,0.0,2.0,,2022-09-20,10:16
1722,56.0,365678528,58.0,48.0,1.858,XDS,30.0,0.0,2.0,,2022-09-20,10:16
1723,58.0,332800853,56.0,14.0,0.425,XDS,30.0,100.0,0.0,,2022-09-20,10:16
1724,58.0,365678582,56.0,58.0,1.537,XDS,30.0,100.0,3.0,,2022-09-20,10:16
1725,77.0,365762408,76.0,69.0,0.773,XDS,30.0,0.0,2.0,,2022-09-20,10:16
1726,47.0,365762368,50.0,34.0,1.569,XDS,30.0,0.0,2.0,,2022-09-20,10:16
1727,47.0,365614762,53.0,55.0,1.085,XDS,30.0,0.0,3.0,,2022-09-20,10:16
1728,64.0,365614781,66.0,64.0,0.933,XDS,20.0,,3.0,,2022-09-20,10:16
1729,61.0,365762348,64.0,61.0,0.875,XDS,20.0,,3.0,,2022-09-20,10:16
1730,42.0,332723293,45.0,29.0,0.187,XDS,30.0,0.0,2.0,,2022-09-20,10:16
1731,31.0,431446888,34.0,27.0,0.205,XDS,30.0,100.0,2.0,,2022-09-20,10:16
1732,34.0,365721922,37.0,23.0,2.197,XDS,30.0,100.0,1.0,,2022-09-20,10:16
1733,68.0,365743545,71.0,68.0,0.757,XDS,20.0,,3.0,,2022-09-20,10:16
1734,68.0,365743584,71.0,68.0,0.736,XDS,20.0,,3.0,,2022-09-20,10:16
1735,37.0,365743481,47.0,37.0,1.355,XDS,20.0,,2.0,,2022-09-20,10:16
1736,51.0,365743499,51.0,60.0,0.836,XDS,30.0,97.0,3.0,,2022-09-20,10:16
1737,64.0,365743460,69.0,84.0,0.603,XDS,30.0,100.0,3.0,,2022-09-20,10:16
1738,64.0,365743565,69.0,66.0,0.779,XDS,30.0,100.0,3.0,,2022-09-20,10:16
1739,47.0,365738984,53.0,56.0,0.847,XDS,30.0,100.0,3.0,,2022-09-20,10:16
1740,60.0,365738856,63.0,60.0,0.889,XDS,30.0,100.0,3.0,,2022-09-20,10:16
1741,63.0,365738911,64.0,76.0,0.678,XDS,30.0,100.0,3.0,,2022-09-20,10:16
1742,56.0,365738964,58.0,61.0,0.834,XDS,30.0,100.0,3.0,,2022-09-20,10:16
1743,66.0,365738894,69.0,58.0,0.876,XDS,30.0,100.0,2.0,,2022-09-20,10:16
1744,48.0,365666249,47.0,43.0,1.158,XDS,30.0,97.0,3.0,,2022-09-20,10:16
1745,55.0,365666251,48.0,47.0,1.105,XDS,30.0,97.0,3.0,,2022-09-20,10:16
1746,69.0,365738801,69.0,66.0,0.77,XDS,30.0,100.0,3.0,,2022-09-20,10:16
1747,48.0,365709734,48.0,48.0,0.626,XDS,10.0,,3.0,,2022-09-20,10:16
1748,48.0,431441732,48.0,48.0,1.533,XDS,10.0,,3.0,,2022-09-20,10:16
1749,45.0,406794927,45.0,45.0,0.275,XDS,10.0,,3.0,,2022-09-20,10:16
1750,45.0,431455235,45.0,45.0,1.635,XDS,10.0,,3.0,,2022-09-20,10:16
1751,31.0,365637254,32.0,29.0,0.88,XDS,30.0,100.0,2.0,,2022-09-20,10:16
1752,40.0,365760923,43.0,35.0,1.42,XDS,30.0,93.0,2.0,,2022-09-20,10:16
1753,56.0,365687190,60.0,48.0,1.257,XDS,30.0,83.0,2.0,,2022-09-20,10:16
1754,53.0,365687096,58.0,61.0,1.009,XDS,30.0,100.0,3.0,,2022-09-20,10:16
1755,63.0,365634806,66.0,58.0,0.191,XDS,30.0,100.0,2.0,,2022-09-20,10:16
1756,58.0,406799430,60.0,11.0,0.174,XDS,30.0,85.0,0.0,,2022-09-20,10:16
1757,58.0,406789605,60.0,64.0,0.011,XDS,30.0,85.0,3.0,,2022-09-20,10:16
1758,58.0,406808292,60.0,13.0,0.158,XDS,30.0,85.0,0.0,,2022-09-20,10:16
1759,58.0,365623534,60.0,43.0,0.591,XDS,30.0,85.0,2.0,,2022-09-20,10:16
1760,55.0,365713225,60.0,64.0,0.867,XDS,30.0,98.0,3.0,,2022-09-20,10:16
1761,53.0,365731736,60.0,64.0,0.867,XDS,30.0,100.0,3.0,,2022-09-20,10:16
1762,19.0,256246607,23.0,11.0,0.557,XDS,30.0,100.0,1.0,,2022-09-20,10:16
1763,19.0,256390909,23.0,23.0,0.143,XDS,30.0,100.0,3.0,,2022-09-20,10:16
1764,19.0,256243812,23.0,19.0,0.27,XDS,30.0,100.0,2.0,,2022-09-20,10:16
1765,19.0,365768910,23.0,14.0,1.843,XDS,30.0,100.0,2.0,,2022-09-20,10:16
1766,34.0,365780030,32.0,34.0,2.295,XDS,20.0,,3.0,,2022-09-20,10:16
1767,32.0,365780029,34.0,32.0,2.439,XDS,30.0,0.0,3.0,,2022-09-20,10:16
1768,29.0,260292186,32.0,32.0,0.231,XDS,30.0,100.0,3.0,,2022-09-20,10:16
1769,10.0,260400380,10.0,10.0,0.561,XDS,10.0,,3.0,,2022-09-20,10:16
1770,10.0,260551416,10.0,10.0,0.162,XDS,10.0,,3.0,,2022-09-20,10:16
1771,37.0,255975584,37.0,37.0,0.151,XDS,10.0,,3.0,,2022-09-20,10:16
1772,37.0,256156539,37.0,37.0,0.044,XDS,10.0,,3.0,,2022-09-20,10:16
1773,56.0,332600609,50.0,56.0,0.208,XDS,20.0,,3.0,,2022-09-20,10:16
1774,56.0,463610636,50.0,56.0,0.463,XDS,20.0,,3.0,,2022-09-20,10:16
1775,56.0,261071712,50.0,56.0,0.858,XDS,20.0,,3.0,,2022-09-20,10:16
1776,50.0,332714431,48.0,50.0,0.233,XDS,20.0,,3.0,,2022-09-20,10:16
1777,50.0,463606949,48.0,50.0,0.518,XDS,20.0,,3.0,,2022-09-20,10:16
1778,50.0,256412497,48.0,50.0,0.961,XDS,20.0,,3.0,,2022-09-20,10:16
1779,21.0,260414168,21.0,56.0,0.126,XDS,30.0,100.0,3.0,,2022-09-20,10:16
1780,21.0,261524613,21.0,21.0,0.214,XDS,30.0,100.0,3.0,,2022-09-20,10:16
1781,21.0,260665042,21.0,31.0,0.324,XDS,30.0,100.0,3.0,,2022-09-20,10:16
1782,21.0,261225573,21.0,16.0,0.395,XDS,30.0,100.0,2.0,,2022-09-20,10:16
1783,21.0,332833390,21.0,21.0,0.117,XDS,30.0,100.0,3.0,,2022-09-20,10:16
1784,21.0,260956383,21.0,19.0,0.079,XDS,30.0,100.0,2.0,,2022-09-20,10:16
1785,21.0,260837582,21.0,21.0,0.095,XDS,30.0,100.0,3.0,,2022-09-20,10:16
1786,21.0,260808604,21.0,11.0,0.979,XDS,30.0,100.0,1.0,,2022-09-20,10:16
1787,21.0,260646354,21.0,16.0,0.093,XDS,30.0,100.0,2.0,,2022-09-20,10:16
1788,32.0,261177223,32.0,55.0,0.026,XDS,30.0,100.0,3.0,,2022-09-20,10:16
1789,32.0,260334285,32.0,82.0,0.027,XDS,30.0,100.0,3.0,,2022-09-20,10:16
1790,32.0,260448270,32.0,82.0,0.153,XDS,30.0,100.0,3.0,,2022-09-20,10:16
1791,32.0,332777778,32.0,14.0,0.455,XDS,30.0,100.0,1.0,,2022-09-20,10:16
1792,32.0,260623184,32.0,82.0,0.026,XDS,30.0,100.0,3.0,,2022-09-20,10:16
1793,40.0,365762567,40.0,45.0,0.455,XDS,30.0,100.0,3.0,,2022-09-20,10:16
1794,40.0,332697257,40.0,47.0,0.19,XDS,30.0,100.0,3.0,,2022-09-20,10:16
1795,26.0,332728971,29.0,31.0,0.12,XDS,30.0,100.0,3.0,,2022-09-20,10:16
1796,26.0,332696642,29.0,23.0,0.125,XDS,30.0,100.0,2.0,,2022-09-20,10:16
1797,26.0,256350004,29.0,26.0,0.382,XDS,30.0,100.0,2.0,,2022-09-20,10:16
1798,26.0,255490530,29.0,27.0,0.049,XDS,30.0,100.0,3.0,,2022-09-20,10:16
1799,26.0,332728970,29.0,34.0,0.244,XDS,30.0,100.0,3.0,,2022-09-20,10:16
1800,26.0,332696638,29.0,27.0,0.322,XDS,30.0,100.0,3.0,,2022-09-20,10:16
1801,26.0,332696640,29.0,27.0,0.203,XDS,30.0,100.0,3.0,,2022-09-20,10:16
1802,26.0,406793572,29.0,26.0,0.222,XDS,30.0,100.0,2.0,,2022-09-20,10:16
1803,26.0,332696641,29.0,26.0,0.195,XDS,30.0,100.0,2.0,,2022-09-20,10:16
1804,26.0,255750550,29.0,29.0,0.299,XDS,30.0,100.0,3.0,,2022-09-20,10:16
1805,26.0,332769246,29.0,27.0,0.246,XDS,30.0,100.0,3.0,,2022-09-20,10:16
1806,26.0,463613233,29.0,27.0,0.018,XDS,30.0,100.0,3.0,,2022-09-20,10:16
1807,24.0,332719014,29.0,31.0,0.135,XDS,30.0,100.0,3.0,,2022-09-20,10:16
1808,24.0,332719021,29.0,27.0,0.143,XDS,30.0,100.0,3.0,,2022-09-20,10:16
1809,24.0,332719020,29.0,29.0,0.048,XDS,30.0,100.0,3.0,,2022-09-20,10:16
1810,24.0,332728874,29.0,26.0,0.524,XDS,30.0,100.0,2.0,,2022-09-20,10:16
1811,24.0,332719044,29.0,27.0,0.038,XDS,30.0,100.0,3.0,,2022-09-20,10:16
1812,24.0,332719045,29.0,27.0,0.245,XDS,30.0,100.0,3.0,,2022-09-20,10:16
1813,24.0,332719046,29.0,26.0,0.221,XDS,30.0,100.0,2.0,,2022-09-20,10:16
1814,24.0,332719043,29.0,27.0,0.562,XDS,30.0,100.0,3.0,,2022-09-20,10:16
1815,24.0,332764714,29.0,26.0,0.062,XDS,30.0,100.0,2.0,,2022-09-20,10:16
1816,24.0,460613226,29.0,23.0,0.073,XDS,30.0,100.0,2.0,,2022-09-20,10:16
1817,24.0,460619203,29.0,23.0,0.037,XDS,30.0,100.0,2.0,,2022-09-20,10:16
1818,31.0,463607964,31.0,16.0,0.188,XDS,30.0,100.0,1.0,,2022-09-20,10:16
1819,35.0,260540260,35.0,13.0,0.314,XDS,30.0,0.0,1.0,,2022-09-20,10:16
1820,35.0,260538060,35.0,13.0,0.227,XDS,30.0,0.0,1.0,,2022-09-20,10:16
1821,35.0,260639502,35.0,13.0,0.045,XDS,30.0,0.0,1.0,,2022-09-20,10:16
1822,10.0,255855934,10.0,10.0,0.408,XDS,20.0,,3.0,,2022-09-20,10:16
1823,10.0,255934176,10.0,10.0,0.295,XDS,20.0,,3.0,,2022-09-20,10:16
1824,10.0,264177572,10.0,10.0,0.058,XDS,20.0,,3.0,,2022-09-20,10:16
1825,42.0,332619030,45.0,45.0,0.231,XDS,30.0,100.0,3.0,,2022-09-20,10:16
1826,32.0,365679271,37.0,26.0,1.342,XDS,30.0,97.0,2.0,,2022-09-20,10:16
1827,42.0,332619025,45.0,40.0,0.255,XDS,30.0,100.0,2.0,,2022-09-20,10:16
1828,42.0,332595953,45.0,34.0,0.036,XDS,30.0,100.0,2.0,,2022-09-20,10:16
1829,42.0,332595951,45.0,24.0,0.8,XDS,30.0,100.0,1.0,,2022-09-20,10:16
1830,42.0,365653978,45.0,35.0,0.8,XDS,30.0,100.0,2.0,,2022-09-20,10:16
1831,42.0,332595952,45.0,29.0,0.361,XDS,30.0,100.0,2.0,,2022-09-20,10:16
1832,26.0,256268427,31.0,14.0,0.483,XDS,30.0,95.0,1.0,,2022-09-20,10:16
1833,26.0,255733754,31.0,19.0,1.767,XDS,30.0,95.0,2.0,,2022-09-20,10:16
1834,26.0,260723056,31.0,19.0,2.74,XDS,30.0,74.0,2.0,,2022-09-20,10:16
